job_id,cv_id,source,rank_for_job,ranking_score,tfidf_score,semantic_score,bm25_score,skill_jaccard_score,must_have_coverage,nice_to_have_coverage,skill_score,experience_score,cv_quality_score,final_score_v1,final_score_v2_bm25,fusion_minmax_normalized_v1,final_score_raw,final_score,learned_fusion_score,score_check,score_diff,score_warning,matched_required_skills,missing_critical_skills,matched_optional_skills,missing_optional_skills,cv_years_experience,job_min_years_experience,explanation,suggested_improvements,experience_note
vanetik_vacancy_002,vanetik_cv_047,vacancy_resume_matching,1,0.7295230293557102,0.11786358185928857,0.5861114263534546,1.0,0.1,0.2,0.0,0.2,0.0,0.8,0.2863912528744601,0.4159937520531858,0.7253322410979942,0.2863912528744601,0.2863912528744601,0.3886933,0.2863912528744601,0.0,,java,javascript;linux;postgresql;python,,,0.0,3.0,Must-have coverage=0.20; nice-to-have coverage=0.00. Semantic similarity≈0.586. Experience: deneyim_eksik:0.0_<_gerekli_3.0. Matched skills: Java; Missing critical: javascript;linux;postgresql;python.,"Öne çıkarın veya edinin: javascript, linux, postgresql, python. Deneyim yılını net tarih aralıklarıyla gösterin.",deneyim_eksik:0.0_<_gerekli_3.0
vanetik_vacancy_002,vanetik_cv_049,vacancy_resume_matching,2,0.7109201035791479,0.07169727550344593,0.4279945492744446,0.7155639947542135,0.5555555555555556,1.0,0.0,1.0,1.0,0.6,0.47489213867226165,0.5680357551453153,0.6749302264796273,0.47489213867226165,0.47489213867226165,0.25120068,0.47489213867226165,0.0,,java;javascript;linux;postgresql;python,,,,20.0,3.0,Must-have coverage=1.00; nice-to-have coverage=0.00. Semantic similarity≈0.428. Experience: deneyim_tamam:20.0_>=_3.0. Matched skills: Java;JavaScript;Linux;PostgreSQL;Python; Missing critical: —.,Güçlü görünüyor; ölçülebilir sonuçlar eklemeye devam edin.,deneyim_tamam:20.0_>=_3.0
vanetik_vacancy_002,vanetik_cv_038,vacancy_resume_matching,3,0.7101941688788243,0.11249431588373496,0.46802887320518494,0.8879432972286677,0.1111111111111111,0.2,0.0,0.2,1.0,0.45,0.34318311618112196,0.46271945671796355,0.689647713206327,0.34318311618112196,0.34318311618112196,0.23530377,0.34318311618112196,0.0,,javascript,java;linux;postgresql;python,,,5.0,3.0,Must-have coverage=0.20; nice-to-have coverage=0.00. Semantic similarity≈0.468. Experience: deneyim_tamam:5.0_>=_3.0. Matched skills: JavaScript; Missing critical: java;linux;postgresql;python.,"Öne çıkarın veya edinin: java, linux, postgresql, python.",deneyim_tamam:5.0_>=_3.0
vanetik_vacancy_002,vanetik_cv_011,vacancy_resume_matching,4,0.6731459150181702,0.10867100917136574,0.5432068109512329,0.7795962758189198,0.25,0.4,0.0,0.4,0.0,0.4,0.30815723704290954,0.3988887101944336,0.6921173237961407,0.30815723704290954,0.30815723704290954,0.39982828,0.30815723704290954,0.0,,java;linux,javascript;postgresql;python,,,0.0,3.0,Must-have coverage=0.40; nice-to-have coverage=0.00. Semantic similarity≈0.543. Experience: deneyim_eksik:0.0_<_gerekli_3.0. Matched skills: Java;Linux; Missing critical: javascript;postgresql;python.,"Öne çıkarın veya edinin: javascript, postgresql, python. Deneyim yılını net tarih aralıklarıyla gösterin.",deneyim_eksik:0.0_<_gerekli_3.0
vanetik_vacancy_002,vanetik_cv_031,vacancy_resume_matching,5,0.6374957281554394,0.07328605385252457,0.399486243724823,0.6314076241390983,0.2857142857142857,0.8,0.0,0.8,1.0,0.7333333333333333,0.42547030415207165,0.5044745992221566,0.6116998846586678,0.42547030415207165,0.42547030415207165,0.2520516,0.42547030415207165,0.0,,java;javascript;linux;postgresql,python,,,3.0,3.0,Must-have coverage=0.80; nice-to-have coverage=0.00. Semantic similarity≈0.399. Experience: deneyim_tamam:3.0_>=_3.0. Matched skills: Java;JavaScript;Linux;PostgreSQL; Missing critical: python.,Öne çıkarın veya edinin: python.,deneyim_tamam:3.0_>=_3.0
vanetik_vacancy_002,vanetik_cv_001,vacancy_resume_matching,6,0.6303047674785366,0.07734089676966795,0.42486175894737244,0.6571016736394532,0.3333333333333333,0.6,0.0,0.6,1.0,0.8333333333333333,0.39577092950096415,0.47697099865715076,0.6104382058509041,0.39577092950096415,0.39577092950096415,0.24794212,0.39577092950096415,0.0,,java;javascript;linux,postgresql;python,,,3.0,3.0,Must-have coverage=0.60; nice-to-have coverage=0.00. Semantic similarity≈0.425. Experience: deneyim_tamam:3.0_>=_3.0. Matched skills: Java;JavaScript;Linux; Missing critical: postgresql;python.,"Öne çıkarın veya edinin: postgresql, python.",deneyim_tamam:3.0_>=_3.0
vanetik_vacancy_002,vanetik_cv_023,vacancy_resume_matching,7,0.6207833262691909,0.08110436183440248,0.42772388458251953,0.6548967775149103,0.625,1.0,0.0,1.0,0.0,0.7999999999999999,0.37808988624592266,0.4581864171072126,0.6057255590726922,0.37808988624592266,0.37808988624592266,0.4210561,0.37808988624592266,0.0,,java;javascript;linux;postgresql;python,,,,0.0,3.0,Must-have coverage=1.00; nice-to-have coverage=0.00. Semantic similarity≈0.428. Experience: deneyim_eksik:0.0_<_gerekli_3.0. Matched skills: Java;JavaScript;Linux;PostgreSQL;Python; Missing critical: —.,Deneyim yılını net tarih aralıklarıyla gösterin.,deneyim_eksik:0.0_<_gerekli_3.0
vanetik_vacancy_002,vanetik_cv_039,vacancy_resume_matching,8,0.6038058030365081,0.08801397844118926,0.39230936765670776,0.8148577327076503,0.4,0.8,0.0,0.8,0.0,0.7999999999999999,0.32811317113426397,0.44305238306600436,0.5531679590929693,0.32811317113426397,0.32811317113426397,0.41675296,0.32811317113426397,0.0,,java;linux;postgresql;python,javascript,,,0.0,3.0,Must-have coverage=0.80; nice-to-have coverage=0.00. Semantic similarity≈0.392. Experience: deneyim_eksik:0.0_<_gerekli_3.0. Matched skills: Java;Linux;PostgreSQL;Python; Missing critical: javascript.,Öne çıkarın veya edinin: javascript. Deneyim yılını net tarih aralıklarıyla gösterin.,deneyim_eksik:0.0_<_gerekli_3.0
vanetik_vacancy_002,vanetik_cv_045,vacancy_resume_matching,9,0.5876529407163085,0.0805463745403047,0.4972149729728699,0.6479152409202622,0.2727272727272727,0.6,0.0,0.6,0.0,0.7666666666666666,0.3222164716296111,0.394023385062346,0.5932978495451584,0.3222164716296111,0.3222164716296111,0.41124126,0.3222164716296111,0.0,,javascript;postgresql;python,java;linux,,,0.0,3.0,Must-have coverage=0.60; nice-to-have coverage=0.00. Semantic similarity≈0.497. Experience: deneyim_eksik:0.0_<_gerekli_3.0. Matched skills: JavaScript;PostgreSQL;Python; Missing critical: java;linux.,"Öne çıkarın veya edinin: java, linux. Deneyim yılını net tarih aralıklarıyla gösterin.",deneyim_eksik:0.0_<_gerekli_3.0
vanetik_vacancy_002,vanetik_cv_028,vacancy_resume_matching,10,0.5823326879581057,0.0725610416788289,0.36386483907699585,0.6912233063089113,0.2727272727272727,0.6,0.0,0.6,1.0,0.7333333333333333,0.37274905826453864,0.4673511314507385,0.5337232373748528,0.37274905826453864,0.37274905826453864,0.25102654,0.37274905826453864,0.0,,java;javascript;linux,postgresql;python,,,7.0,3.0,Must-have coverage=0.60; nice-to-have coverage=0.00. Semantic similarity≈0.364. Experience: deneyim_tamam:7.0_>=_3.0. Matched skills: Java;JavaScript;Linux; Missing critical: postgresql;python.,"Öne çıkarın veya edinin: postgresql, python.",deneyim_tamam:7.0_>=_3.0
vanetik_vacancy_003,vanetik_cv_043,vacancy_resume_matching,1,0.744010685590851,0.0755091755438468,0.5362727642059326,0.8517357152754985,0.3076923076923077,1.0,0.0,1.0,0.0,0.44999999999999996,0.4141236789124228,0.5232926279925446,0.7231289595500519,0.4141236789124228,0.4141236789124228,0.40971828,0.4141236789124228,0.0,,java;linux;python;sql,,,,0.0,4.0,Must-have coverage=1.00; nice-to-have coverage=0.00. Semantic similarity≈0.536. Experience: deneyim_eksik:0.0_<_gerekli_4.0. Matched skills: Java;Linux;Python;SQL; Missing critical: —.,Deneyim yılını net tarih aralıklarıyla gösterin.,deneyim_eksik:0.0_<_gerekli_4.0
vanetik_vacancy_003,vanetik_cv_053,vacancy_resume_matching,2,0.712545194124036,0.07440332056312168,0.586777925491333,0.9833235841281536,0.3333333333333333,0.5,0.0,0.5,0.0,0.6,0.33141343611905916,0.46196002833924443,0.6822326682177674,0.33141343611905916,0.33141343611905916,0.39708602,0.33141343611905916,0.0,,java;sql,linux;python,,,0.0,4.0,Must-have coverage=0.50; nice-to-have coverage=0.00. Semantic similarity≈0.587. Experience: deneyim_eksik:0.0_<_gerekli_4.0. Matched skills: Java;SQL; Missing critical: linux;python.,"Öne çıkarın veya edinin: linux, python. Deneyim yılını net tarih aralıklarıyla gösterin.",deneyim_eksik:0.0_<_gerekli_4.0
vanetik_vacancy_003,vanetik_cv_047,vacancy_resume_matching,3,0.7000640934667874,0.07785405964725733,0.5551769733428955,1.0,0.25,0.5,0.0,0.5,0.0,0.8,0.3215608615465535,0.4582577582475382,0.6600897308535025,0.3215608615465535,0.3215608615465535,0.39856565,0.3215608615465535,0.0,,java;sql,linux;python,,,0.0,4.0,Must-have coverage=0.50; nice-to-have coverage=0.00. Semantic similarity≈0.555. Experience: deneyim_eksik:0.0_<_gerekli_4.0. Matched skills: Java;SQL; Missing critical: linux;python.,"Öne çıkarın veya edinin: linux, python. Deneyim yılını net tarih aralıklarıyla gösterin.",deneyim_eksik:0.0_<_gerekli_4.0
vanetik_vacancy_003,vanetik_cv_051,vacancy_resume_matching,4,0.6884504087639236,0.0730159617342464,0.5720123052597046,0.957421803665065,0.3333333333333333,0.5,0.0,0.5,0.0,0.6,0.3257598934478828,0.45274142748150076,0.6557524672432749,0.3257598934478828,0.3257598934478828,0.39880136,0.3257598934478828,0.0,,java;sql,linux;python,,,0.0,4.0,Must-have coverage=0.50; nice-to-have coverage=0.00. Semantic similarity≈0.572. Experience: deneyim_eksik:0.0_<_gerekli_4.0. Matched skills: Java;SQL; Missing critical: linux;python.,"Öne çıkarın veya edinin: linux, python. Deneyim yılını net tarih aralıklarıyla gösterin.",deneyim_eksik:0.0_<_gerekli_4.0
vanetik_vacancy_003,vanetik_cv_049,vacancy_resume_matching,5,0.6767527979876506,0.0357011914352051,0.6013178825378418,0.4808960123896749,0.4444444444444444,1.0,0.0,1.0,1.0,0.6,0.5229566758905664,0.5554339709711967,0.692803033713602,0.5229566758905664,0.5229566758905664,0.24858977,0.5229566758905664,0.0,,java;linux;python;sql,,,,20.0,4.0,Must-have coverage=1.00; nice-to-have coverage=0.00. Semantic similarity≈0.601. Experience: deneyim_tamam:20.0_>=_4.0. Matched skills: Java;Linux;Python;SQL; Missing critical: —.,Güçlü görünüyor; ölçülebilir sonuçlar eklemeye devam edin.,deneyim_tamam:20.0_>=_4.0
vanetik_vacancy_003,vanetik_cv_039,vacancy_resume_matching,6,0.6598336632833744,0.049208940931505234,0.5666893720626831,0.796126723625523,0.4444444444444444,1.0,0.0,1.0,0.0,0.7999999999999999,0.4155644095479659,0.5131999229736517,0.6208516459815777,0.4155644095479659,0.4155644095479659,0.41143847,0.4155644095479659,0.0,,java;linux;python;sql,,,,0.0,4.0,Must-have coverage=1.00; nice-to-have coverage=0.00. Semantic similarity≈0.567. Experience: deneyim_eksik:0.0_<_gerekli_4.0. Matched skills: Java;Linux;Python;SQL; Missing critical: —.,Deneyim yılını net tarih aralıklarıyla gösterin.,deneyim_eksik:0.0_<_gerekli_4.0
vanetik_vacancy_003,vanetik_cv_014,vacancy_resume_matching,7,0.6528475998429113,0.05755426285872962,0.5950978994369507,0.7202123801354529,0.375,0.75,0.0,0.75,0.0,0.7,0.37842825680348813,0.45720551660101066,0.652327173342149,0.37842825680348813,0.37842825680348813,0.40707085,0.37842825680348813,0.0,,java;linux;sql,python,,,0.0,4.0,Must-have coverage=0.75; nice-to-have coverage=0.00. Semantic similarity≈0.595. Experience: deneyim_eksik:0.0_<_gerekli_4.0. Matched skills: Java;Linux;SQL; Missing critical: python.,Öne çıkarın veya edinin: python. Deneyim yılını net tarih aralıklarıyla gösterin.,deneyim_eksik:0.0_<_gerekli_4.0
vanetik_vacancy_003,vanetik_cv_001,vacancy_resume_matching,8,0.6464714811946469,0.04029413680558237,0.6253044605255127,0.5059250530192465,0.375,0.75,0.0,0.75,0.75,0.8333333333333333,0.4579595090658833,0.49258465993662315,0.6734010588271165,0.4579595090658833,0.4579595090658833,0.2814154,0.4579595090658833,0.0,,java;linux;sql,python,,,3.0,4.0,Must-have coverage=0.75; nice-to-have coverage=0.00. Semantic similarity≈0.625. Experience: deneyim_eksik:3.0_<_gerekli_4.0. Matched skills: Java;Linux;SQL; Missing critical: python.,Öne çıkarın veya edinin: python. Deneyim yılını net tarih aralıklarıyla gösterin.,deneyim_eksik:3.0_<_gerekli_4.0
vanetik_vacancy_003,vanetik_cv_031,vacancy_resume_matching,9,0.6205292156344631,0.0442922027606235,0.5873047709465027,0.47421675929899015,0.21428571428571427,0.75,0.0,0.75,0.75,0.7333333333333333,0.4460589407974942,0.47774259528657964,0.6459602092845311,0.4460589407974942,0.4460589407974942,0.28387934,0.4460589407974942,0.0,,java;linux;sql,python,,,3.0,4.0,Must-have coverage=0.75; nice-to-have coverage=0.00. Semantic similarity≈0.587. Experience: deneyim_eksik:3.0_<_gerekli_4.0. Matched skills: Java;Linux;SQL; Missing critical: python.,Öne çıkarın veya edinin: python. Deneyim yılını net tarih aralıklarıyla gösterin.,deneyim_eksik:3.0_<_gerekli_4.0
vanetik_vacancy_003,vanetik_cv_016,vacancy_resume_matching,10,0.5921860535622481,0.059655049136807366,0.5725518465042114,0.48026438210894173,0.2727272727272727,0.75,0.0,0.75,0.0,0.7,0.3712724134743566,0.40410460033204304,0.6345864479966435,0.3712724134743566,0.3712724134743566,0.41366196,0.3712724134743566,0.0,,java;python;sql,linux,,,0.0,4.0,Must-have coverage=0.75; nice-to-have coverage=0.00. Semantic similarity≈0.573. Experience: deneyim_eksik:0.0_<_gerekli_4.0. Matched skills: Java;Python;SQL; Missing critical: linux.,Öne çıkarın veya edinin: linux. Deneyim yılını net tarih aralıklarıyla gösterin.,deneyim_eksik:0.0_<_gerekli_4.0
vanetik_vacancy_004,vanetik_cv_020,vacancy_resume_matching,1,0.8405889340784021,0.08477425872997953,0.5984020233154297,1.0,0.375,0.5454545454545454,0.0,0.5454545454545454,0.0,0.7,0.34820260780680234,0.4798849796022614,0.8282530791383342,0.34820260780680234,0.34820260780680234,0.3954781,0.3482026078068023,0.0,,aws;docker;go;javascript;postgresql;python,agile;cicd;elasticsearch;redis;sql,,,0.0,3.0,Must-have coverage=0.55; nice-to-have coverage=0.00. Semantic similarity≈0.598. Experience: deneyim_eksik:0.0_<_gerekli_3.0. Matched skills: AWS;Docker;Go;JavaScript;PostgreSQL;Python; Missing critical: agile;cicd;elasticsearch;redis;sql.,"Öne çıkarın veya edinin: agile, cicd, elasticsearch, redis, sql. Deneyim yılını net tarih aralıklarıyla gösterin.",deneyim_eksik:0.0_<_gerekli_3.0
vanetik_vacancy_004,vanetik_cv_026,vacancy_resume_matching,2,0.7905415622188403,0.07753544324760009,0.6153095960617065,0.8089528960445838,0.4,0.5454545454545454,0.0,0.5454545454545454,0.0,0.6333333333333333,0.3515866728491664,0.4440927481271525,0.8116799476424643,0.3515866728491664,0.3515866728491664,0.3991482,0.3515866728491664,0.0,,docker;elasticsearch;go;javascript;postgresql;python,agile;aws;cicd;redis;sql,,,0.0,3.0,Must-have coverage=0.55; nice-to-have coverage=0.00. Semantic similarity≈0.615. Experience: deneyim_eksik:0.0_<_gerekli_3.0. Matched skills: Docker;Elasticsearch;Go;JavaScript;PostgreSQL;Python; Missing critical: agile;aws;cicd;redis;sql.,"Öne çıkarın veya edinin: agile, aws, cicd, redis, sql. Deneyim yılını net tarih aralıklarıyla gösterin.",deneyim_eksik:0.0_<_gerekli_3.0
vanetik_vacancy_004,vanetik_cv_052,vacancy_resume_matching,3,0.7780500147130711,0.06081812843314262,0.5695494413375854,0.5754819465026687,0.4375,0.6363636363636364,0.0,0.6363636363636364,1.0,0.7666666666666666,0.4479013766924821,0.49996100901594304,0.808135075577552,0.4479013766924821,0.4479013766924821,0.24320374,0.4479013766924821,0.0,,agile;aws;cicd;docker;javascript;postgresql;sql,elasticsearch;go;python;redis,,,10.0,3.0,Must-have coverage=0.64; nice-to-have coverage=0.00. Semantic similarity≈0.570. Experience: deneyim_tamam:10.0_>=_3.0. Matched skills: Agile;AWS;CI/CD;Docker;JavaScript;PostgreSQL;SQL; Missing critical: elasticsearch;go;python;redis.,"Öne çıkarın veya edinin: elasticsearch, go, python, redis.",deneyim_tamam:10.0_>=_3.0
vanetik_vacancy_004,vanetik_cv_004,vacancy_resume_matching,4,0.7372283268927751,0.07781725943225004,0.5417710542678833,0.9709589939818188,0.2777777777777778,0.45454545454545453,0.0,0.45454545454545453,0.0,0.7999999999999999,0.3077650007041376,0.439997968130488,0.7031082821921188,0.3077650007041376,0.3077650007041376,0.39954406,0.3077650007041376,0.0,,agile;docker;go;javascript;postgresql,aws;cicd;elasticsearch;python;redis;sql,,,0.0,3.0,Must-have coverage=0.45; nice-to-have coverage=0.00. Semantic similarity≈0.542. Experience: deneyim_eksik:0.0_<_gerekli_3.0. Matched skills: Agile;Docker;Go;JavaScript;PostgreSQL; Missing critical: aws;cicd;elasticsearch;python;redis;sql.,"Öne çıkarın veya edinin: aws, cicd, elasticsearch, python, redis, sql. Deneyim yılını net tarih aralıklarıyla gösterin.",deneyim_eksik:0.0_<_gerekli_3.0
vanetik_vacancy_004,vanetik_cv_043,vacancy_resume_matching,5,0.6840549645808076,0.06936068076088837,0.5351123809814453,0.5928981931570044,0.4117647058823529,0.6363636363636364,0.0,0.6363636363636364,0.0,0.44999999999999996,0.338838298882544,0.39697063133971155,0.7116654563291693,0.338838298882544,0.338838298882544,0.41138366,0.338838298882544,0.0,,docker;elasticsearch;go;postgresql;python;redis;sql,agile;aws;cicd;javascript,,,0.0,3.0,Must-have coverage=0.64; nice-to-have coverage=0.00. Semantic similarity≈0.535. Experience: deneyim_eksik:0.0_<_gerekli_3.0. Matched skills: Docker;Elasticsearch;Go;PostgreSQL;Python;Redis;SQL; Missing critical: agile;aws;cicd;javascript.,"Öne çıkarın veya edinin: agile, aws, cicd, javascript. Deneyim yılını net tarih aralıklarıyla gösterin.",deneyim_eksik:0.0_<_gerekli_3.0
vanetik_vacancy_004,vanetik_cv_047,vacancy_resume_matching,6,0.6740186489293027,0.0772719082258335,0.5579925775527954,0.8860112620596791,0.21428571428571427,0.2727272727272727,0.0,0.2727272727272727,0.0,0.8,0.2768880245679747,0.3905638284020476,0.6612572408385995,0.2768880245679747,0.2768880245679747,0.3979978,0.2768880245679747,0.0,,aws;docker;sql,agile;cicd;elasticsearch;go;javascript;postgresql;python;redis,,,0.0,3.0,Must-have coverage=0.27; nice-to-have coverage=0.00. Semantic similarity≈0.558. Experience: deneyim_eksik:0.0_<_gerekli_3.0. Matched skills: AWS;Docker;SQL; Missing critical: agile;cicd;elasticsearch;go;javascript;postgresql;python;redis.,"Öne çıkarın veya edinin: agile, cicd, elasticsearch, go, javascript, postgresql, python, redis. Deneyim yılını net tarih aralıklarıyla gösterin.",deneyim_eksik:0.0_<_gerekli_3.0
vanetik_vacancy_004,vanetik_cv_039,vacancy_resume_matching,7,0.6613625808895275,0.05927451244766911,0.6183090209960938,0.7547907659419246,0.25,0.36363636363636365,0.0,0.36363636363636365,0.0,0.7999999999999999,0.30988150943258974,0.39308130927659835,0.668851913067314,0.30988150943258974,0.30988150943258974,0.39960474,0.30988150943258974,0.0,,postgresql;python;redis;sql,agile;aws;cicd;docker;elasticsearch;go;javascript,,,0.0,3.0,Must-have coverage=0.36; nice-to-have coverage=0.00. Semantic similarity≈0.618. Experience: deneyim_eksik:0.0_<_gerekli_3.0. Matched skills: PostgreSQL;Python;Redis;SQL; Missing critical: agile;aws;cicd;docker;elasticsearch;go;javascript.,"Öne çıkarın veya edinin: agile, aws, cicd, docker, elasticsearch, go, javascript. Deneyim yılını net tarih aralıklarıyla gösterin.",deneyim_eksik:0.0_<_gerekli_3.0
